track_id,track_name,artist_names,genres,valence,danceability,energy,mood,album_name,release_date,album_cover_640x640
2DGFNAg4pTPLFKPeQRbGDZ,What It Is To Burn - New Version,['Finch'],Unknown,0.132,0.258,0.735,Sad,,,
2DGOY2RcYWBHphi7eEq5hn,Your Summer Dream (Mono),['The Beach Boys'],"sunshine pop, classic rock, folk rock, baroque pop, psychedelic rock, rock, singer-songwriter, mellow gold",0.4320000000000001,0.467,0.334,Neutral,,,
2DHc2e5bBn4UzY0ENVFrUl,Carry Out (Featuring Justin Timberlake),"['Timbaland', 'Justin Timberlake']","pop, dance pop, pop rap",0.272,0.531,0.574,Sad,Shock Value II,2009-01-01,https://i.scdn.co/image/ab67616d0000b27384dfebb7e9c44520e69482de
2DHgvPQD1jApRnT1DBZdrS,High Speed,['Coldplay'],"permanent wave, pop",0.249,0.495,0.525,Sad,Parachutes,2000-07-10,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2DI3WzB6LJljAyVI1ywTbZ,Cuban Mambo,['Xavier Cugat & His Orchestra'],man's orchestra,0.726,0.754,0.7190000000000001,Upbeat,The Original Latin Dance King,1941,https://i.scdn.co/image/ab67616d000048518c8e81909b7f547bad4b0497
2DITmv6ExDqC28dV8BIyBZ,Bhanwra Re Hum Pardesi Log,"['Sitara', 'Arun']",Unknown,0.659,0.56,0.18,Upbeat,,,
2DL21xruZE9PQX65FJq9JV,Dizzy Atmosphere,['Dizzy Gillespie'],"contemporary post-bop, jazz trumpet, jazz, bebop, vocal jazz",0.85,0.602,0.364,Upbeat,Groovin' High,1955-01-01,https://i.scdn.co/image/ab67616d0000485198b0f88738dbe24e9eef4525
2DL5cXb2F3nvggbyTiNhzc,Bad Time - Remastered 2002,['Grand Funk Railroad'],"blues rock, hard rock, country rock, classic rock, album rock, rock, singer-songwriter, mellow gold, soft rock",0.853,0.5539999999999999,0.927,Upbeat,,,
2DM11p648RhfSDY85d9ibj,Don't Talk (Put Your Head On My Shoulder),['The Beach Boys'],"sunshine pop, classic rock, folk rock, baroque pop, psychedelic rock, rock, singer-songwriter, mellow gold",0.0674,0.131,0.184,Sad,Pet Sounds (Original Mono & Stereo Mix),1966-06-16,https://i.scdn.co/image/ab67616d00004851bde8dfd1922129f3d9e3732f
2DMT63ps2b8F2PmbVG1Jtu,D'la Vraie Amour,['Gaby Montbreuse'],Unknown,0.843,0.6409999999999999,0.283,Upbeat,Anthologie De La Chanson Francaise 1923,1923,https://i.scdn.co/image/ab67616d00004851f01eaa3d21cf82e86ab7651e
2DMWqdcuYP9YbzAscFsolI,"Nocturnes, Op. 27: No. 2 in D-Flat Major","['Frédéric Chopin', 'Arthur Rubinstein']","classical, classical piano, polish classical, early romantic era, polish classical piano",0.0427,0.288,0.0209,Sad,The Original Jacket Collection - Rubinstein Plays Chopin,1946,https://i.scdn.co/image/ab67616d0000485126b4106d7f1ed39dcfb52763
2DNXgvkyv35vTWvdgjs7qn,Someone New,['Hozier'],"pop, modern rock, pov: indie, irish singer-songwriter",0.596,0.443,0.5329999999999999,Neutral,Hozier (Expanded Edition),2014-09-19,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2
2DNyZP4Py6f4zMASLBnIu6,La Playa,['La Oreja de Van Gogh'],"latin pop, mexican pop, spanish pop, latin arena pop, spanish pop rock",0.311,0.589,0.552,Sad,,,
2DODPLqY24UuvUokVh2JwF,That's All I Need,"['Magic Sam', 'Mighty Joe Young', 'Stockholm Slim', 'Mack Thompson', 'Odie Payne III']",Unknown,0.5,0.556,0.337,Neutral,,,
2DOiZTCDcjkmcBBPARqLtj,Day-O (The Banana Boat Song) - Live,['Harry Belafonte'],calypso,0.405,0.632,0.124,Neutral,,,
2DPYlWl50ydYsnnuryL5aX,Cooler Than Me (feat. Big Sean),"['Mike Posner', 'Big Sean']","dance pop, r&b, pop dance, detroit hip hop, pop, hip hop, southern hip hop, trap, rap, pop rap",0.769,0.8370000000000001,0.515,Upbeat,Cooler Than Me EP,2009-12-15,https://i.scdn.co/image/ab67616d0000b273c0e8a17e2bdf1e1108d85612
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,"['G-Eazy', 'A$AP Rocky', 'Cardi B']","east coast hip hop, pop, hip hop, indie pop rap, oakland hip hop, rap, pop rap",0.405,0.838,0.7709999999999999,Neutral,The Beautiful & Damned,2017-12-15,https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530
2DQ5r0crvortwaNRYcninK,Love Me,['Elvis Presley'],"rockabilly, rock-and-roll",0.1669999999999999,0.505,0.11,Sad,Elvis,1956-10-19,https://i.scdn.co/image/ab67616d00004851e3b1cdbb2095804f83056bcd
2DQzpoIUxyiYWxf9jfNspL,Часть 45.7 & Часть 46.1 - Обратный путь,['Эрих Мария Ремарк'],Unknown,0.521,0.655,0.21,Neutral,Обратный путь,1931,https://i.scdn.co/image/ab67616d000048510a9008b8c985e47d10006fd5
2DR22iZVrGugktQG2Dh44d,Si Yo Te Contara - Remasterizado,"['Francisco Canaro', 'Roberto Maida']","orquesta tipica, tango, vintage tango",0.773,0.527,0.234,Upbeat,,,
2DTHWr5NK1igQZxctpYTA9,Troupeau bleu,['Cortex'],spytrack,0.643,0.353,0.779,Upbeat,Troupeau bleu,1975-07-15,https://i.scdn.co/image/ab67616d0000485147a51205061053303846cb79
2DTL1nQAVTK7YDRMeyFYb3,Trucking Little Woman,['Big Bill Broonzy'],"country blues, chicago blues, traditional blues, blues, acoustic blues",0.929,0.624,0.433,Upbeat,"Warm, Witty, & Wise (Mojo Workin': Blues For The Next Generation)",1930,https://i.scdn.co/image/ab67616d000048518a86fd49ce07717eacab275a
2DUFhbsJv17c1Y3ZFVTJgS,That'll Be The Day,['Buddy Holly'],"classic rock, folk rock, rockabilly, singer-songwriter, mellow gold, rock-and-roll",0.8759999999999999,0.519,0.636,Upbeat,The Great Buddy Holly,1967-09-14,https://i.scdn.co/image/ab67616d0000485133ab5d140d4bb0761257ad2f
2DVkYfl2YuOMlRfC98srEG,Waiting for the Worms,['Pink Floyd'],"classic rock, album rock, art rock, progressive rock, symphonic rock, psychedelic rock, rock",0.667,0.568,0.413,Upbeat,The Wall,1979-11-30,https://i.scdn.co/image/ab67616d0000b2735d48e2f56d691f9a4e4b0bdf
2DXigvJtnOxD7QPv7hhrIj,Ni en Defensa Propia,['Vicente Fernández'],"mariachi, ranchera",0.631,0.67,0.1669999999999999,Upbeat,Ni En Defensa Propia,1967,https://i.scdn.co/image/ab67616d00004851fb857eb39edcf95d2c2b8c61
2DYCM1sNmGliRszlzPkMiG,You've Got Everything Now - 2011 Remaster,['The Smiths'],"permanent wave, madchester, uk post-punk, rock, new wave",0.835,0.514,0.792,Upbeat,The Smiths,1984-02-20,https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f
2DYepmrd1IKplN8ZZbCZo7,Tita,['La Sonora Santanera'],"tropical, bolero, bolero mexicano",0.966,0.737,0.399,Upbeat,15 EXITOS,1950,https://i.scdn.co/image/ab67616d000048518a61c81e717075df6e7b389d
2DZbDk54DORI6W4O6NTYNf,Só Danço Samba,"['Stan Getz', 'João Gilberto', 'Antônio Carlos Jobim']","cool jazz, jazz guitar, samba, violao, jazz, jazz saxophone, latin jazz, brazilian jazz, samba-jazz, brazilian classical, latin classical, vocal jazz, mpb, bossa nova, bebop",0.769,0.607,0.22,Upbeat,,,
2DcxxFzIQ6l5RcQlh3VOlU,Hawaiian Sunset,['Elvis Presley'],"rockabilly, rock-and-roll",0.359,0.302,0.173,Sad,Blue Hawaii,1961-10-20,https://i.scdn.co/image/ab67616d00004851f96cefb0197694ad440c3314
2DdFxStT7d8MpQJjHdyblI,All of Me (with Eddie Heywood & His Orchestra) - Take 3,"['Billie Holiday', 'Eddie Heywood']","jazz blues, adult standards, jazz, torch song, stride, harlem renaissance, soul, swing, vocal jazz",0.435,0.506,0.0903,Neutral,Lady Day: The Complete Billie Holiday On Columbia - Vol. 10,1940,https://i.scdn.co/image/ab67616d00004851664aa395c87067ccb42ade0a
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,['Panic! At The Disco'],pop,0.506,0.506,0.8170000000000001,Neutral,Death of a Bachelor,2016-01-15,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a
2Di97vcw6ymRewlQjeFwAU,Night And Day,['Bill Evans'],"contemporary post-bop, cool jazz, jazz, jazz piano, vocal jazz, bebop",0.5429999999999999,0.5479999999999999,0.311,Neutral,Everybody Digs Bill Evans,1959,https://i.scdn.co/image/ab67616d0000485186ae75aef90b01b817da4378
2DizXuCkbDsLcGYu0XtE1I,Kiss You All Over,['Exile'],yacht rock,0.573,0.6679999999999999,0.302,Neutral,,,
2DjLbdQ9q2QBd4JJxM40Uf,Play Me,['Neil Diamond'],"yacht rock, adult standards, folk rock, brill building pop, singer-songwriter, mellow gold, soft rock",0.341,0.473,0.213,Sad,Moods,1972-07-15,https://i.scdn.co/image/ab67616d000048513e04541f38e6ee4b90993aa5
2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,['Tracy Chapman'],"folk, women's music, lilith, singer-songwriter",0.468,0.6920000000000001,0.422,Neutral,Tracy Chapman,1988-04-05,https://i.scdn.co/image/ab67616d0000b27390b8a540137ee2a718a369f9
2Dl2i1mCLy7orIGtIHgsmb,Take It Easy,['Jackson Browne'],"heartland rock, country rock, classic rock, folk, album rock, piano rock, folk rock, singer-songwriter, mellow gold, soft rock",0.397,0.535,0.669,Sad,For Everyman,1973,https://i.scdn.co/image/ab67616d000048516757991972533d941e08b104
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,['System Of A Down'],"rap metal, rock, nu metal, alternative metal",0.286,0.419,0.934,Sad,Toxicity,2001-09-04,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578
2Dlo3MHqNxgRKOX6KAmWWO,Feel the Fire,"['Teddy Pendergrass', 'Stephanie Mills']","motown, funk, classic soul, philly soul, quiet storm, soul, urban contemporary",0.331,0.428,0.3670000000000001,Sad,TP (Expanded Edition),1980-07-25,https://i.scdn.co/image/ab67616d0000b27392814491369f15e56003306b
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,['Carly Simon'],"classic rock, folk, folk rock, singer-songwriter, mellow gold, soft rock",0.647,0.659,0.6779999999999999,Upbeat,No Secrets,1972,https://i.scdn.co/image/ab67616d000048511af9e8390e2d251b916d9185
2Dnsu9fl9UurKA3uHvgEjy,Get Down with It,['Little Richard'],"soul, blues, rockabilly, rock-and-roll",0.971,0.547,0.8059999999999999,Upbeat,Get Down With It!: The OKeh Sessions,1966,https://i.scdn.co/image/ab67616d000048510b890784f109e6e828aa0db9
2DnyKpPcFpC460wLJeGzOs,23 Island,['JayDaYoungan'],"melodic rap, southern hip hop, florida drill",0.455,0.804,0.383,Neutral,Misunderstood,2019-10-11,https://i.scdn.co/image/ab67616d0000b2733b5b32620d35fe0725d59371
2Dp0QLXSfuGr5XVlLwzXLk,Ride,"['Chase Rice', 'Macy Maloy']","country road, modern country rock, contemporary country, country",0.342,0.6659999999999999,0.721,Sad,Ignite the Night (Party Edition),2014-08-19,https://i.scdn.co/image/ab67616d0000b2731e51f606e7ba450ac810e0a1
2DpJ9T2RVRanZcYFHKOAfA,Put Your Head On My Shoulder,['Paul Anka'],"easy listening, adult standards, canadian pop, rock-and-roll",0.474,0.547,0.335,Neutral,Put Your Head On My Shoulder: The Very Best Of Paul Anka,2000-10-03,https://i.scdn.co/image/ab67616d0000b273686c29818cd37e585c48e7ef
2DpTfiLb7CkrD1hQSk8KF2,Blue Moon,['Oscar Peterson'],"contemporary post-bop, jazz, jazz piano, stride, vocal jazz, bebop",0.304,0.603,0.0948,Sad,Plays Pretty,1952-01-01,https://i.scdn.co/image/ab67616d00004851a6d529f0b6af7b9e5d7faed3
2Dqg2mRbfIVKhBZleNrgmH,Third Eye,['TOOL'],"progressive metal, alternative metal, art rock, progressive rock, rock, nu metal, post-grunge",0.262,0.359,0.628,Sad,Ænima,1996-09-17,https://i.scdn.co/image/ab67616d0000b273dce45359981d62e087a29e6f
2Dqgj2nE6RwZKocWsWqXcG,Accident Prone,['Jawbreaker'],Unknown,0.177,0.259,0.92,Sad,,,
2Dqqz3RzYnpMsJQj2p4VlE,Jiske Sapne Humen Ros Aate Hai,"['Lata Mangeshkar', 'Mahendra Kapoor']","classic bollywood, lata, filmi",0.524,0.465,0.601,Neutral,Geet (Original Motion Picture Soundtrack),1944-12-01,https://i.scdn.co/image/ab67616d0000485197eee69f4178fba5756c6c37
2Dsy7Ls7OuvG1fpjrKI5AE,Arnold Layne,['Pink Floyd'],"classic rock, album rock, art rock, progressive rock, symphonic rock, psychedelic rock, rock",0.206,0.307,0.49,Sad,,,
2DuHY4meaFz04Qs2UXfKir,Mr. Tambourine Man,['Stevie Wonder'],"motown, soul",0.46,0.726,0.407,Neutral,Down To Earth,1966-11-01,https://i.scdn.co/image/ab67616d000048510d395a1a81b039cd561d71d7
2DuVTD884jpfd1PlGaOUNO,"Nocturnes, Op. 9: No. 3 in B Major","['Frédéric Chopin', 'Arthur Rubinstein']","classical, classical piano, polish classical, early romantic era, polish classical piano",0.0834,0.232,0.0422,Sad,The Original Jacket Collection - Rubinstein Plays Chopin,1946,https://i.scdn.co/image/ab67616d0000485126b4106d7f1ed39dcfb52763
2DugUShG2wj81Zf51l29Je,Small World,"['Johnny Mathis', 'Orchestra under the direction of Glenn Osser']","easy listening, adult standards",0.313,0.248,0.413,Sad,,,
2DvEhrbSXIzCxNW2cDI2yt,Boulevard of Broken Dreams,['Esquivel!'],"space age pop, lounge, exotica",0.821,0.7659999999999999,0.606,Upbeat,,,
2DvZKCfBsuNkiAlp6BgWzK,A Woman Should Stick to Her Man,['Roy Fox'],british dance band,0.586,0.483,0.0471,Neutral,"Roy Fox at the Kit Kat Club, Vol. 8 - My Hat's On the Side of My Head",1934,https://i.scdn.co/image/ab67616d00004851292e896975aa7f0424a0c3fc
2Dx00nkJWh9UIVN3NlQoec,Solitude,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.147,0.413,0.0784,Sad,Lover Man,1958-01-01,https://i.scdn.co/image/ab67616d000048513d6c3d9f588a257c4a563050
2DxX9x7Cmywikp14l1YUdk,Who's Making Love,['Johnnie Taylor'],"soul blues, memphis soul, southern soul",0.696,0.79,0.349,Upbeat,Who's Making Love...,1968,https://i.scdn.co/image/ab67616d000048515894582fe74a216b1e08f927
2DxadtoFddNbQBky3AifIM,Часть 54.9 & Часть 55.1 - Обратный путь,['Эрих Мария Ремарк'],Unknown,0.307,0.7140000000000001,0.33,Sad,Обратный путь,1931,https://i.scdn.co/image/ab67616d000048510a9008b8c985e47d10006fd5
2DyHhPyCZgZzNXn1IrtsTu,Any Way You Want It,['Journey'],"hard rock, classic rock, album rock, rock, mellow gold, soft rock",0.586,0.519,0.934,Neutral,The Essential Journey,2001-10-16,https://i.scdn.co/image/ab67616d0000b2730f6ce5c138493ac768d9afc8
2DzOFM3c0XaThuuwUSL9V4,"Goldberg Variations, BWV 988: Variation XIII","['Johann Sebastian Bach', 'Claudio Arrau']","baroque, classical, latin american classical piano, classical piano, german baroque, early music",0.523,0.428,0.106,Neutral,Claudio Arrau - The Complete RCA Victor and Columbia Album Collection,1941,https://i.scdn.co/image/ab67616d0000485180d3484023eb4bb007a3c519
2E12MlcQotZfblFroPL9bZ,Danza mora,"['Francisco Tárrega', 'Julio Martinez Oyanguren']","late romantic era, classical guitar, spanish classical",0.467,0.602,0.126,Neutral,"Famous Classical Guitarists, Vol. 2 (1937 - 1941)",1941-01-01,https://i.scdn.co/image/ab67616d00004851ec547b1f3b6d8d36de40d234
2E2HII3O8K5XnLjHZVIb0b,These Foolish Things (Remind Me Of You),['Count Basie Octet'],Unknown,0.214,0.502,0.185,Sad,America's #1 Band,1936,https://i.scdn.co/image/ab67616d00004851d8addd80c18efafca2b895ee
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,['Steve Miller Band'],"heartland rock, hard rock, classic rock, album rock, rock, singer-songwriter, mellow gold, soft rock",0.963,0.7909999999999999,0.535,Upbeat,Abracadabra,1982-06-15,https://i.scdn.co/image/ab67616d0000b273b80d7868e6e0275d12102508
2E45u2tIi68SQ1hbDDU51S,"Lalo: Symphonie espagnole in D Minor, Op. 21: II. Scherzando. Allegro molto","['Édouard Lalo', 'George Szell', 'Wiener Philharmoniker']","historic orchestral performance, classical, austrian orchestra, orchestra, orchestral performance, french romanticism, late romantic era, classical performance, early modern classical",0.378,0.353,0.198,Sad,"Lalo: Symphonie espagnole, Op. 21",1934-01-01,https://i.scdn.co/image/ab67616d00004851afa3605573c876a4dbf10749
2E4QoreJJyKpXDq4ROTp4w,Calle Corrientes - Remasterizado,['Ignacio Corsini'],vintage tango,0.615,0.725,0.0838,Upbeat,"Colección Completa, Vol. 15 (Remasterizado)",1927-05-14,https://i.scdn.co/image/ab67616d0000485185c985a15155d58f63b85b79
2E5ig7UhwkWuSPy65boOtN,Sangue e Areia,['Vicente Celestino'],Unknown,0.425,0.489,0.0489,Neutral,,,
2E5vl5eF4M4QbaADGegVDP,The Partisan,['Leonard Cohen'],"permanent wave, singer-songwriter, canadian singer-songwriter, melancholia",0.343,0.422,0.21,Sad,,,
2E64SWjM9rQmAshItmdbcw,Communication Breakdown - Remaster,['Led Zeppelin'],"hard rock, rock, classic rock, album rock",0.381,0.375,0.956,Sad,Led Zeppelin (Remaster),1969-01-12,https://i.scdn.co/image/ab67616d00004851c77c73285cc5cb64d97e1b0f
2E6elGQS3KaKR7QdfzQXdP,Big Empty - 2019 Remaster,['Stone Temple Pilots'],"alternative metal, alternative rock, hard rock, classic rock, grunge, rock, nu metal, post-grunge",0.283,0.336,0.62,Sad,Purple (2019 Remaster),1994-06-07,https://i.scdn.co/image/ab67616d0000b273fc7df879208b362bb1ce1499
2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,['Ozzy Osbourne'],"alternative metal, hard rock, classic rock, album rock, birmingham metal, glam metal, rock, metal",0.305,0.303,0.961,Sad,Bark At The Moon (Expanded Edition),1983-12-10,https://i.scdn.co/image/ab67616d0000b273813b607b3b7e094c306af4fd
2EAICjiavkemcnaSQqCtn0,Blue Yodel No. 4,['Bill Monroe & His Blue Grass Boys'],"yodeling, bluegrass gospel, bluegrass, traditional country",0.772,0.529,0.257,Upbeat,The Essential Bill Monroe (1945-1949),1945,https://i.scdn.co/image/ab67616d00004851da6929904d5e740ad7e1c21b
2EB1aFLWC4uIfld5Z3Yj1z,Sugar Magnolia - 2013 Remaster,['Grateful Dead'],"jam band, psychedelic rock, cosmic american",0.6709999999999999,0.598,0.516,Upbeat,American Beauty (2013 Remaster),1970-06-01,https://i.scdn.co/image/ab67616d00004851fd3f66a9ce4371f7ffa0346f
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,['David Bowie'],"glam rock, permanent wave, classic rock, art rock, rock",0.464,0.635,0.6859999999999999,Neutral,Diamond Dogs (2016 Remaster),1974-05-24,https://i.scdn.co/image/ab67616d00004851ad22c83a6e1567f8453c32b3
2ECYtCiyC3zLvFTybWv75p,Mistadobalina,['Del The Funky Homosapien'],Unknown,0.6609999999999999,0.7979999999999999,0.888,Upbeat,,,
2EDRUNdur7CGV2W2mwIRoS,Feeling Alright,['Rebelution'],reggae rock,0.68,0.836,0.584,Upbeat,Courage to Grow,2007-06-08,https://i.scdn.co/image/ab67616d0000b27392b05f1e4f63836fa2a5f83e
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),"['KYLE', 'Lil Yachty']","deep underground hip hop, melodic rap, viral trap, indie pop rap, atl hip hop, meme rap, trap, rap, pop rap",0.672,0.746,0.653,Upbeat,iSpy (feat. Lil Yachty),2016-12-02,https://i.scdn.co/image/ab67616d0000b27332e373f2988bc6596a542d1c
2EEinN4Zk8MUv4OQuLsTBj,Age of Consent - 2015 Remaster,['New Order'],"permanent wave, post-punk, alternative rock, madchester, dance rock, uk post-punk, new romantic, new wave, synthpop",0.7559999999999999,0.3720000000000001,0.91,Upbeat,Power Corruption and Lies,1983-05-02,https://i.scdn.co/image/ab67616d0000b273a0bb93884823982d57cb2004
2EFHXO4zJRitZLpE1ztsWO,Dracula's Wedding (feat. Kelis),"['Outkast', 'Kelis']","dance pop, hip pop, neo soul, dirty south rap, hip hop, old school atlanta hip hop, atl hip hop, southern hip hop, rap, urban contemporary",0.6609999999999999,0.7709999999999999,0.649,Upbeat,Speakerboxxx/The Love Below,2003,https://i.scdn.co/image/ab67616d0000b2736e88eb6508fd94cd1b745ce2
2EFk06KYHMBS9ZE1v3EAk1,Jean Harlow,['Lead Belly'],"country blues, acoustic blues, traditional blues, texas blues, blues, delta blues",0.885,0.594,0.451,Upbeat,Lead Belly Private Party Minneapolis Minnesota '48,1943,https://i.scdn.co/image/ab67616d0000485103d6edfb960240340fbd0e90
2EFtUP7BmsjHzhQqI6A4rp,Down by the River - 2009 Remaster,"['Neil Young', 'Crazy Horse']","permanent wave, classic canadian rock, country rock, classic rock, folk rock, rock, singer-songwriter, canadian singer-songwriter, mellow gold, roots rock",0.555,0.465,0.466,Neutral,Everybody Knows This Is Nowhere,1969-05-14,https://i.scdn.co/image/ab67616d000048512ca212f8f1480d8c291169da
2EGaDf0cPX789H3LNeB03D,Cruel Summer,['Bananarama'],"hi-nrg, new wave pop, new romantic, new wave, girl group, soft rock",0.936,0.6659999999999999,0.871,Upbeat,Bananarama (Collector's Edition),1984-01-01,https://i.scdn.co/image/ab67616d0000b273b20af9c8ff56d8b178cefec0
2EHCmcIdGcn282tF7hkt0P,La Garconiere - Remasterizado,['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.601,0.467,0.36,Upbeat,"Época Acústica, Vol. 4 (Remasterizado)",1924-07-11,https://i.scdn.co/image/ab67616d00004851954f786fbc8937a22576bf7c
2EI8uljBPaI23VUr2tv4eS,Jam,['Michael Jackson'],"soul, r&b",0.617,0.884,0.96,Upbeat,Dangerous,1991-11-13,https://i.scdn.co/image/ab67616d0000b2733b9f8b18cc685e1502128aa8
2EISedV2npKMtvygkykV2r,Pressure Drop,['Toots & The Maytals'],"roots reggae, reggae, ska",0.986,0.653,0.459,Upbeat,,,
2EKmmmPLfxyHOiVG6lUUU5,Skip To My Lou,['Lead Belly'],"country blues, acoustic blues, traditional blues, texas blues, blues, delta blues",0.919,0.679,0.271,Upbeat,Leadbelly Vol. 2 1940-1943,1943,https://i.scdn.co/image/ab67616d00004851332cf720221c5dfe3c29bcd4
2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,['Juanes'],"latin pop, colombian pop, rock en espanol, mexican pop",0.973,0.7509999999999999,0.731,Upbeat,Mi Sangre,2004-01-01,https://i.scdn.co/image/ab67616d0000b273c091c40987e92a9256d2f210
2EMamGMxeD7ul2uv6i2siq,Dead by Dawn,['Local Oafs'],Unknown,0.13,0.33,0.99,Sad,Power and Glory,1941-06-06,https://i.scdn.co/image/ab67616d000048519e40221f4b3f4e50cf281abf
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),['Rihanna'],"barbadian pop, pop, urban contemporary",0.638,0.789,0.706,Upbeat,Loud (Japan Version),2010-01-01,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794
2EQWbkcNoKPOXQtJM7nqRV,My Song,['Labi Siffre'],classic uk pop,0.28,0.416,0.319,Sad,"Crying, Laughing, Loving, Lying",1972,https://i.scdn.co/image/ab67616d0000485128637947b8270a3a078cd718
2EQcrI3nWVhsgDiKXZJCQ9,Mis Harapos - Remasterizado,['Ignacio Corsini'],vintage tango,0.8009999999999999,0.54,0.387,Upbeat,"Colección Completa, Vol. 15 (Remasterizado)",1927-05-14,https://i.scdn.co/image/ab67616d0000485185c985a15155d58f63b85b79
2ERaL9tOAB1iLYkh7ULfBr,Rubí - Remasterizado,['Ignacio Corsini'],vintage tango,0.6659999999999999,0.568,0.13,Upbeat,"Colección Completa, Vol. 29 (Remasterizado)",1931-06-25,https://i.scdn.co/image/ab67616d00004851dfdda033789858fd3e38b2c0
2ESeZCVwveDy0H3Mx1aUqJ,Pyare Pyare Sapne Hamare,"['Devika Rani', 'Ashok Kumar']","classic bollywood, ghazal",0.8170000000000001,0.5539999999999999,0.292,Upbeat,Anjaan (Original Motion Picture Soundtrack),1941-01-01,https://i.scdn.co/image/ab67616d000048518eafadd5f30b064228372dea
2EStd4GGmC155o0ZQROmqB,Newborn Awakening,"['Jim Morrison', 'Music By The Doors']",Unknown,0.464,0.5489999999999999,0.45,Neutral,,,
2ETDe6kXX207BEFY2x6m40,I Got Rhythm,"['Gene Kelly', ""MGM Children's Chorus""]","adult standards, vintage hollywood",0.695,0.602,0.277,Upbeat,An American In Paris (Original Motion Picture Soundtrack) [Deluxe Edition],1951-11-11,https://i.scdn.co/image/ab67616d000048515ccdc37cec15786be6fc75c8
2EV71z9RFz15SDR8WezEXG,Une Canne Et Des Gants,['Louis Boucot'],Unknown,0.959,0.823,0.329,Upbeat,Anthologie De La Chanson Francaise 1921,1921,https://i.scdn.co/image/ab67616d00004851b07ffc5f721d50fd93a96a51
2EVNYzHWebyLvKxPX6Ozt8,Best I Ever Had (Grey Sky Morning),['Vertical Horizon'],"neo mellow, pop rock, post-grunge",0.209,0.441,0.563,Sad,Everything You Want,1999-06-14,https://i.scdn.co/image/ab67616d0000b273dde37a43468f6a6f60f782e1
2EVbXczBXjN68BYfT6KmNH,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 4,"['Billie Holiday', 'Eddie Heywood']","jazz blues, adult standards, jazz, torch song, stride, harlem renaissance, soul, swing, vocal jazz",0.6970000000000001,0.542,0.208,Upbeat,Lady Day: The Complete Billie Holiday On Columbia - Vol. 10,1940,https://i.scdn.co/image/ab67616d00004851664aa395c87067ccb42ade0a
